trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_667_trip_4_service_2,route_55,service_2,Nowy Bieżanów P+R,"",1,block_667,shape_23675,0
block_667_trip_5_service_2,route_56,service_2,Górka Narodowa P+R,"",0,block_667,shape_64,0
block_667_trip_6_service_2,route_56,service_2,Nowy Bieżanów P+R,"",1,block_667,shape_65,0
block_667_trip_7_service_2,route_56,service_2,Górka Narodowa P+R,"",0,block_667,shape_64,0
block_668_trip_2_service_2,route_69,service_2,Czerwone Maki P+R,"",0,block_668,shape_23715,0
block_668_trip_3_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_668,shape_29,0
block_668_trip_4_service_2,route_56,service_2,Nowy Bieżanów P+R,"",1,block_668,shape_65,0
block_668_trip_5_service_2,route_56,service_2,Górka Narodowa P+R,"",0,block_668,shape_64,0
block_668_trip_6_service_2,route_56,service_2,Nowy Bieżanów P+R,"",1,block_668,shape_65,0
block_668_trip_7_service_2,route_56,service_2,Górka Narodowa P+R,"",0,block_668,shape_64,0
block_669_trip_2_service_2,route_69,service_2,Górka Narodowa P+R,"",1,block_669,shape_29,0
block_669_trip_3_service_2,route_56,service_2,Nowy Bieżanów P+R,"",1,block_669,shape_65,0
block_669_trip_4_service_2,route_56,service_2,Górka Narodowa P+R,"",0,block_669,shape_64,0
block_669_trip_5_service_2,route_56,service_2,Nowy Bieżanów P+R,"",1,block_669,shape_65,0
block_669_trip_6_service_2,route_56,service_2,Górka Narodowa P+R,"",0,block_669,shape_64,0
block_670_trip_2_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_670,shape_290,0
block_670_trip_3_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_670,shape_260,0
block_670_trip_4_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_670,shape_259,0
block_670_trip_5_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_670,shape_260,0
block_670_trip_6_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_670,shape_259,0
block_670_trip_7_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_670,shape_260,0
block_670_trip_8_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_670,shape_259,0
block_670_trip_9_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_670,shape_260,0
block_670_trip_10_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_670,shape_259,0
block_670_trip_11_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_670,shape_260,0
block_670_trip_12_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_670,shape_259,0
block_670_trip_13_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_670,shape_260,0
block_670_trip_14_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_670,shape_259,0
block_670_trip_15_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_670,shape_260,0
block_671_trip_2_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_671,shape_259,0
block_671_trip_3_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_671,shape_260,0
block_671_trip_4_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_671,shape_259,0
block_671_trip_5_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_671,shape_260,0
block_671_trip_6_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_671,shape_259,0
block_671_trip_7_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_671,shape_260,0
block_671_trip_8_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_671,shape_259,0
block_671_trip_9_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_671,shape_260,0
block_671_trip_10_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_671,shape_259,0
block_671_trip_11_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_671,shape_260,0
block_671_trip_12_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_671,shape_259,0
block_671_trip_13_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_671,shape_260,0
block_671_trip_14_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_671,shape_259,0
block_671_trip_15_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_671,shape_260,0
block_672_trip_2_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_672,shape_259,0
block_672_trip_3_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_672,shape_260,0
block_672_trip_4_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_672,shape_259,0
block_672_trip_5_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_672,shape_260,0
block_672_trip_6_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_672,shape_259,0
block_672_trip_7_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_672,shape_260,0
block_672_trip_8_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_672,shape_259,0
block_672_trip_9_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_672,shape_260,0
block_672_trip_10_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_672,shape_259,0
block_672_trip_11_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_672,shape_260,0
block_672_trip_12_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_672,shape_259,0
block_672_trip_13_service_2,route_755,service_2,Wzg. Krzesławickie,"",1,block_672,shape_260,0
block_672_trip_14_service_2,route_755,service_2,Kurdwanów P+R,"",0,block_672,shape_259,0
block_672_trip_15_service_2,route_755,service_2,Kombinat,"",1,block_672,shape_156,0
block_689_trip_2_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_689,shape_23674,0
block_689_trip_3_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_689,shape_23675,0
block_689_trip_4_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_689,shape_23674,0
block_689_trip_5_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_689,shape_23675,0
block_689_trip_6_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_689,shape_23674,0
block_689_trip_7_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_689,shape_23675,0
block_689_trip_8_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_689,shape_23674,0
block_689_trip_9_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_689,shape_23675,0
block_689_trip_10_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_689,shape_23674,0
block_689_trip_11_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_689,shape_23675,0
block_689_trip_12_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_689,shape_23674,0
block_689_trip_13_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_689,shape_23675,0
block_689_trip_14_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_689,shape_23674,0
block_689_trip_15_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_689,shape_23675,0
block_689_trip_16_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_689,shape_23674,0
block_689_trip_17_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_689,shape_23675,0
block_689_trip_18_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_689,shape_23674,0
block_689_trip_19_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_689,shape_23675,0
block_690_trip_2_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_690,shape_23674,0
block_690_trip_3_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_690,shape_23675,0
block_690_trip_4_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_690,shape_23674,0
block_690_trip_5_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_690,shape_23675,0
block_690_trip_6_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_690,shape_23674,0
block_690_trip_7_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_690,shape_23675,0
block_690_trip_8_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_690,shape_23674,0
block_690_trip_9_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_690,shape_23675,0
block_690_trip_10_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_690,shape_23674,0
block_690_trip_11_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_690,shape_23675,0
block_690_trip_12_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_690,shape_23674,0
block_690_trip_13_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_690,shape_23675,0
block_690_trip_14_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_690,shape_23674,0
block_690_trip_15_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_690,shape_23675,0
block_690_trip_16_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_690,shape_23674,0
block_691_trip_2_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_691,shape_23675,0
block_691_trip_3_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_691,shape_23674,0
block_691_trip_4_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_691,shape_23675,0
block_691_trip_5_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_691,shape_23674,0
block_691_trip_6_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_691,shape_23675,0
block_691_trip_7_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_691,shape_23674,0
block_691_trip_8_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_691,shape_23675,0
block_691_trip_9_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_691,shape_23674,0
block_691_trip_10_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_691,shape_23675,0
block_691_trip_11_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_691,shape_23674,0
block_691_trip_12_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_691,shape_23675,0
block_691_trip_13_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_691,shape_23674,0
block_692_trip_2_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_692,shape_23675,0
block_692_trip_3_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_692,shape_23674,0
block_692_trip_4_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_692,shape_23675,0
block_692_trip_5_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_692,shape_23674,0
block_692_trip_6_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_692,shape_23675,0
block_692_trip_7_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_692,shape_23674,0
block_692_trip_8_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_692,shape_23675,0
block_692_trip_9_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_692,shape_23674,0
block_692_trip_10_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_692,shape_23675,0
block_692_trip_11_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_692,shape_23674,0
block_692_trip_12_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_692,shape_23675,0
block_692_trip_13_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_692,shape_23674,0
block_692_trip_14_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_692,shape_23675,0
block_692_trip_15_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_692,shape_23674,0
block_692_trip_16_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_692,shape_23675,0
block_692_trip_17_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_692,shape_23674,0
block_693_trip_2_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_693,shape_23675,0
block_693_trip_3_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_693,shape_23674,0
block_693_trip_4_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_693,shape_23675,0
block_693_trip_5_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_693,shape_23674,0
block_693_trip_6_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_693,shape_23675,0
block_693_trip_7_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_693,shape_23674,0
block_693_trip_8_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_693,shape_23675,0
block_693_trip_9_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_693,shape_23674,0
block_693_trip_10_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_693,shape_23675,0
block_693_trip_11_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_693,shape_23674,0
block_693_trip_12_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_693,shape_23675,0
block_693_trip_13_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_693,shape_23674,0
block_693_trip_14_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_693,shape_23675,0
block_693_trip_15_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_693,shape_23674,0
block_693_trip_16_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_693,shape_23675,0
block_693_trip_17_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_693,shape_23674,0
block_693_trip_18_service_3,route_55,service_3,Nowy Bieżanów P+R,"",1,block_693,shape_23675,0
block_693_trip_19_service_3,route_55,service_3,Krowodrza G. P+R,"",0,block_693,shape_23674,0
block_694_trip_2_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_694,shape_59,0
block_694_trip_3_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_694,shape_58,0
block_694_trip_4_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_694,shape_59,0
block_694_trip_5_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_694,shape_58,0
block_694_trip_6_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_694,shape_59,0
block_694_trip_7_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_694,shape_58,0
block_694_trip_8_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_694,shape_59,0
block_694_trip_9_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_694,shape_58,0
block_694_trip_10_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_694,shape_59,0
block_694_trip_11_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_694,shape_58,0
block_694_trip_12_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_694,shape_59,0
block_694_trip_13_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_694,shape_58,0
block_694_trip_14_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_694,shape_59,0
block_694_trip_15_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_694,shape_58,0
block_694_trip_16_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_694,shape_59,0
block_694_trip_17_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_694,shape_58,0
block_694_trip_18_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_694,shape_59,0
block_694_trip_19_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_694,shape_58,0
block_695_trip_2_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_3_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_4_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_5_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_6_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_7_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_8_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_9_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_10_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_11_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_12_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_13_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_14_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_15_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_16_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_17_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_18_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_19_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_20_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_21_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_695_trip_22_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_695,shape_59,0
block_695_trip_23_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_695,shape_58,0
block_696_trip_2_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_3_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_4_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_5_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_6_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_7_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_8_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_9_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_10_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_11_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_12_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_13_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_14_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_15_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_16_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_17_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_18_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_19_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_20_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_21_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_696_trip_22_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_696,shape_58,0
block_696_trip_23_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_696,shape_59,0
block_697_trip_2_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_697,shape_58,0
block_697_trip_3_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_697,shape_59,0
block_697_trip_4_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_697,shape_58,0
block_697_trip_5_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_697,shape_59,0
block_697_trip_6_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_697,shape_58,0
block_697_trip_7_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_697,shape_59,0
block_697_trip_8_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_697,shape_58,0
block_697_trip_9_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_697,shape_59,0
block_697_trip_10_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_697,shape_58,0
block_697_trip_11_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_697,shape_59,0
block_697_trip_12_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_697,shape_58,0
block_697_trip_13_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_697,shape_59,0
block_697_trip_14_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_697,shape_58,0
block_697_trip_15_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_697,shape_59,0
block_697_trip_16_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_697,shape_58,0
block_697_trip_17_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_697,shape_59,0
block_697_trip_18_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_697,shape_58,0
block_697_trip_19_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_697,shape_59,0
block_698_trip_2_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_3_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_4_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_5_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_6_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_7_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_8_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_9_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_10_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_11_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_12_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_13_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_14_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_15_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_16_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_17_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_18_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_19_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_20_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_21_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_698_trip_22_service_3,route_942,service_3,Krowodrza G. P+R,"",0,block_698,shape_58,0
block_698_trip_23_service_3,route_942,service_3,Wzg. Krzesławickie,"",1,block_698,shape_59,0
block_699_trip_2_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_3_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_4_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_5_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_6_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_7_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_8_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_9_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_10_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_11_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_12_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_13_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_14_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_15_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_16_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_17_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_18_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_19_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_20_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_21_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_22_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_699_trip_23_service_3,route_807,service_3,Borek Fałęcki,"",1,block_699,shape_23380,0
block_699_trip_24_service_3,route_807,service_3,Cichy Kącik,"",0,block_699,shape_23379,0
block_700_trip_2_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_3_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_4_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_5_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_6_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_7_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_8_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_9_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_10_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_11_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_12_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_13_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_14_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_15_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_16_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_17_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_18_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_19_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_20_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_21_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_700_trip_22_service_3,route_807,service_3,Cichy Kącik,"",0,block_700,shape_23379,0
block_700_trip_23_service_3,route_807,service_3,Borek Fałęcki,"",1,block_700,shape_23380,0
block_701_trip_2_service_3,route_807,service_3,Cichy Kącik,"",0,block_701,shape_23379,0
block_701_trip_3_service_3,route_807,service_3,Borek Fałęcki,"",1,block_701,shape_23380,0
block_701_trip_4_service_3,route_807,service_3,Cichy Kącik,"",0,block_701,shape_23379,0
block_701_trip_5_service_3,route_807,service_3,Borek Fałęcki,"",1,block_701,shape_23380,0
